Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
6814,3259164,52496.0,1930,1,100,5.4,1.6,,,40.809053000000006,-73.908618,1.0,35.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,4907681,152286.0,1953,3,100,113.3,6.3,1.0,7939.62,,,,,6.564560496600097,8.97962069415384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,3085377,366879.0,1969,1,100,111.5,11.6,,40.27,40.759640000000005,-73.975916,5.0,102.0,,3.695606774863363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,4039172,142941.0,1961,1,100,67.0,6.7,0.5,57.91,40.734776,-74.00004,2.0,71.0,5.738183901373533,4.058890081237698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266,2665599,165367.0,1940,1,100,110.0,5.1,1.0,73.79,,,,,6.693323668269949,4.301223221070275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,1454367,815240.0,1980,1,100,181.7,11.7,0.9,73.14,40.758114,-73.97539300000001,5.0,102.0,8.38560277102864,4.292375412721235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,4994375,449973.0,1970,1,95,21.6,5.6,0.0,48.83,40.815502,-73.935614,11.0,210.0,3.775057150354989,3.888344878073569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11491,4495595,97020.0,1958,1,100,15.5,4.5,,56.16,40.606144,-73.942961,15.0,564.0,,4.028204759717555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14581,4508509,73860.0,1961,1,100,93.4,5.9,0.7,105.43,,,,,5.515040350059324,4.6580472255888585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,2787757,62210.0,1927,1,100,81.9,14.1,0.1,8920.64,40.760564,-73.969386,6.0,11203.0,3.770459441106359,9.09612297187915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,2666062,102791.0,1904,1,100,73.4,6.3,0.0,3260.16,40.793705,-73.97665500000001,7.0,179.0,5.984188138137206,8.089531552910982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,3273431,138815.0,1928,1,100,68.1,2.0,0.7,,40.790356,-73.973392,7.0,179.0,5.946205640702368,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10776,3094944,138600.0,1953,1,100,79.8,3.4,0.7,40.74,40.648447,-73.97547,7.0,500.0,6.215607598755275,3.70721041079866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9765,3529540,86200.0,1974,1,100,119.9,8.5,0.9,121.86,40.680941,-73.959115,2.0,227.0,6.093795478205444,4.802872844820349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,3115133,63000.0,1964,1,100,75.2,5.3,0.1,49.86,40.84084,-73.786299,10.0,516.0,5.665734407018671,3.9092190780954117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,4407995,116520.0,1915,1,100,69.7,4.3,0.6,28.19,40.796246,-73.972497,7.0,183.0,5.891367930569697,3.338967305126021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11319,2676174,119000.0,1953,1,100,61.8,,0.5,27.78,40.604287,-73.96669200000001,15.0,418.0,5.839187111662404,3.3243163373261977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,2807291,68879.0,1904,1,100,121.2,12.7,0.8,119.43,40.744939,-73.995604,4.0,91.0,5.735281141715572,4.782730425680335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,4858534,105282.0,1962,1,100,156.8,7.3,1.3,,40.76376,-73.964031,8.0,110.0,6.4721917230499395,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,1460459,1321050.0,1968,1,100,84.7,14.3,,22.84,40.758744,-73.968618,6.0,108.0,,3.1285133847878095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,4125413,61572.0,1928,1,90,119.3,4.4,0.1,204.16,40.858877,-73.895152,5.0,39902.0,6.220391343177919,5.318904000156425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11686,2805235,52360.0,1959,1,100,67.5,4.3,0.6,,40.58909,-73.948413,15.0,59401.0,5.07829394257007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720,5832858,71820.0,1964,1,100,68.1,4.0,0.5,39.93,40.636199,-73.960554,14.0,518.0,5.50573795739701,3.6871279210751298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,4039522,235000.0,1963,1,100,86.4,5.9,0.6,,,,,,6.739809888132689,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13358,4407519,68040.0,1932,1,100,82.8,3.2,0.7,,,,,,5.644032470250427,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12548,3529563,101856.0,1937,1,100,103.4,3.3,0.9,36.43,,,,,6.278333789302737,3.5953926110204724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6186,3127830,73272.0,1920,1,100,79.4,3.7,0.0,,40.851365,-73.941085,12.0,275.0,5.881649681100775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9010,3109813,135000.0,1993,1,100,108.1,18.0,0.5,49.52,40.686258,-73.98720300000001,2.0,41.0,5.791182664937034,3.9023766283763406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5022,4038906,81215.0,1962,1,100,51.1,4.2,,,40.775004,-73.947027,8.0,14401.0,5.571012696691494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12344,2977913,61500.0,1931,1,100,111.1,3.9,0.1,182.11,,,,,6.045715961939898,5.2046109001077285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,4925800,65479.0,2013,1,100,28.4,8.3,,,40.69415,-73.992005,2.0,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,4922140,53900.0,1935,1,100,92.8,1.1,0.1,,40.863287,-73.902893,7.0,265.0,5.856503561673865,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,4405700,67498.0,1957,1,100,76.0,9.0,0.0,,40.753768,-73.971739,6.0,90.0,2.5257286443082556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,4403637,55595.0,1925,1,100,74.8,,,106.87,40.857289,-73.928557,12.0,279.0,5.795753753195012,4.671613142536805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6164,4866414,51144.0,1910,1,100,62.6,4.8,0.0,50.03,40.85049,-73.936842,12.0,265.0,5.202907181743378,3.912622825500114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14626,2717262,189500.0,1972,2,100,113.8,6.8,1.0,83.61,40.593654,-73.753204,14.0,99802.0,7.50290366865998,4.426163130161966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,4921994,175375.0,1963,1,100,71.1,4.3,0.6,38.12,40.774739,-73.95623,8.0,138.0,6.23519473203058,3.6407390787860012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,3109149,386435.0,1960,1,100,80.4,6.2,0.6,47.19,40.769853000000005,-73.954515,8.0,134.0,7.184780771245389,3.8541820057382963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481,4730070,58715.0,1962,1,95,15.9,,,,40.863249,-73.869835,11.0,33202.0,3.529297384289471,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2408444,183913.0,1923,1,75,43.2,9.0,0.0,13.0,40.742795,-73.98445,5.0,68.0,5.31566600488265,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12424,5877605,105500.0,1931,1,85,22.6,,,2273.71,,,,,2.341805806147327,7.729168137594027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,3707286,61000.0,1925,1,100,100.7,4.7,0.1,132.1,40.848641,-73.90297199999999,5.0,381.0,5.953243334287785,4.883559211528279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,2705509,138748.0,1908,1,100,80.4,11.7,,15.01,40.748902,-73.984235,5.0,76.0,6.133831788394904,2.7087166456453704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,5877287,422039.0,2008,1,100,67.3,11.4,0.3,28.27,40.748153,-73.989747,5.0,101.0,6.370927852677146,3.341801171705499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13962,2640584,1228778.0,1947,1,100,139.3,5.8,1.2,,,,,,5.718999440461062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,3084004,53526.0,1920,1,100,139.1,3.2,,54.85,40.847561,-73.941637,12.0,255.0,5.895228939227156,4.00460218672124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11616,2661620,71400.0,1939,1,100,83.1,4.9,0.7,64.36,40.603244,-73.95213299999999,15.0,560.0,5.5258512661635395,4.1644923221241825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,3663836,60000.0,2009,1,100,28.3,2.7,0.2,0.57,40.862116,-73.910787,7.0,269.0,4.087655574071304,-0.5621189181535413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14028,3121387,257000.0,1951,1,100,82.5,3.2,0.8,,,,,,6.804060042643372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,2676056,230940.0,1930,1,100,65.6,6.4,0.5,20.49,40.773299,-73.94502,8.0,136.0,6.408199247474377,3.0199369622508083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10646,4670603,81312.0,1924,1,100,68.9,3.8,0.6,132.0,40.646011,-73.960246,14.0,51001.0,5.488937726156687,4.882801922586371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,1603493,431000.0,1896,1,100,59.0,13.5,0.0,15.76,40.754514,-73.980145,5.0,96.0,3.906004933102583,2.757475084429733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2630987,368315.0,1983,1,100,81.8,17.9,0.0,,40.706397,-74.01282900000001,1.0,13.0,3.6109179126442243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,4384851,416668.0,1960,1,100,58.5,5.4,0.4,,40.776501,-73.943646,8.0,14402.0,6.852982253134845,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10998,4682035,161232.0,1952,1,100,41.8,3.0,0.3,27.44,40.63962,-74.035636,10.0,34.0,5.598051520023959,3.3120018028576843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,4919739,60500.0,1918,1,100,47.8,12.7,0.0,15.33,40.757426,-73.978465,5.0,96.0,2.533696813957432,2.7298116928837226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,2777341,102999.0,1845,1,100,83.7,6.2,0.7,57.93,40.801263,-73.959907,7.0,193.0,5.351858133476067,4.059235385108533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13990,4040968,554300.0,1949,22,100,64.7,3.7,0.6,,,,,,7.337978038216028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14697,2807793,168722.0,1970,1,100,69.3,7.0,0.5,13.99,40.640558,-74.07569000000001,1.0,3.0,5.527045296156147,2.63834278867739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11365,2806625,84984.0,1963,1,100,92.6,3.7,0.8,70.59,40.618499,-73.957957,14.0,538.0,5.881091489626612,4.256888491407381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,3129093,67248.0,1925,1,100,115.0,4.0,0.1,,40.872255,-73.866129,12.0,374.0,6.329720905522696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7929,4043338,82218.0,1928,1,100,65.5,3.0,0.6,60.38,,,,,5.638710477912486,4.100657924278693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908,2646346,448300.0,1908,1,100,41.8,7.8,0.2,,40.703298,-73.989566,2.0,21.0,5.6736668507515775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,4414747,53000.0,1927,1,100,163.2,7.0,1.5,,40.854439,-73.898423,5.0,38302.0,5.963836379990508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8555,4039665,320157.0,1935,30,100,119.1,3.8,1.1,,40.875986,-73.851039,12.0,386.0,7.522454313212941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,3533749,53039.0,1845,1,100,130.0,,1.0,108.05,40.715309000000005,-74.00875500000001,1.0,21.0,5.552959584921617,4.682594082952895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603,2716006,51300.0,1930,1,100,79.8,3.8,0.7,,40.649396,-73.960889,14.0,51002.0,5.294309345150498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8939,3116606,150580.0,2010,1,100,95.8,9.0,0.7,49.41,40.69646,-73.983173,2.0,15.0,5.946990057006152,3.9001528328576587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,5510252,151500.0,1939,2,95,41.5,3.3,0.0,35.53,40.902318,-73.901606,8.0,345.0,5.79727281774354,3.5703774100329357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7159,2643965,57000.0,1950,1,100,97.1,5.3,0.1,75.7,40.852803,-73.907076,5.0,241.0,5.780126041243535,4.3267781604434035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,4841956,658262.0,1989,1,100,133.9,6.7,1.2,81.58,40.66779,-73.860483,5.0,1220.0,7.152112226695544,4.401584133889412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,2653178,83050.0,1930,1,100,73.1,10.2,0.4,12.48,40.744911,-73.98974,5.0,58.0,5.12574810119676,2.5241273629412815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12497,3115691,176000.0,1951,1,100,66.6,,,98.15,,,,,6.467077415118228,4.58649692072247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,3539027,122650.0,2004,1,100,100.6,7.0,0.8,117.56,40.845657,-73.898813,6.0,395.0,6.2029402935545095,4.766948841550716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,4401398,57800.0,1980,1,100,89.4,7.0,0.0,41.89,40.73907,-73.98167600000001,6.0,64.0,5.483551344789026,3.7350471349589434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11631,4403921,72854.0,2007,1,100,17.3,5.1,0.0,34.89,40.598704,-73.951264,15.0,578.0,,3.5522002551986827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14713,4407803,93326.0,1963,1,100,112.8,5.6,1.0,46.1,40.645077,-74.078934,1.0,7.0,5.931714542702208,3.8308129500026027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,2641868,142894.0,1905,1,100,82.1,6.0,0.7,76.75,40.775934,-73.981297,7.0,153.0,6.135131896920395,4.340553386467307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,5828572,76800.0,1926,1,100,54.1,4.7,0.4,127.64,40.842379,-73.88674300000001,6.0,36502.0,5.035653057071544,4.849213801410043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,4729984,52882.0,1913,1,100,106.8,5.5,0.9,518.29,40.84515,-73.89366700000001,6.0,36901.0,5.502889532276811,6.250534931164268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
